Year,State_UT,Acetic_Anhydride_Kg,ATS_Kg,Anthralic_Acid_Kg,Cocaine_Kg,Codeine_Kg,Codeine_Litre,CBCS_Litre,Ephedrine_Kg,Fentanyl_HCL_Kg,Ganja_Kg,Hashish_Kg,Hashish_Oil_Kg,Heroin_Kg,Ketamine_Kg,Khat_Leaves_Kg,LSD_Blots,LSD_Kg,MDMA_Kg,Mephedrone_Kg,Mescaline_Kg,Mandrax_Kg,Morphine_Kg,Morphine_Litre,Opium_Kg,Phensidyl_No,Poppy_Husk_Straw_Kg,Injection_No,CBCS_Bottle,Tablets_Kg,Tablets_No,Total_Cases,Total_Arrested,Is_Total_Row,Total_Kg,Total_Litre,Total_Units
2021,Puducherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,129.0,False,35.0,0.0,0.0
2021,Punjab,0.0,0.0,0.0,5.87,0.0,0.0,0.0,0.0,0.0,2545.0,93.03,0.0,819.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.79,0.0,31966.0,100752.0,5872.0,0.0,9245728.0,9913.0,13345.0,False,36161.36,0.0,9352352.0
2021,Rajasthan,24050.0,0.05,0.0,0.04,181.67,155.7,160.1,0.0,0.0,13287.0,12.97,0.0,114.9,0.0,0.0,0.0,0.0,0.76,60.11,0.0,0.03,0.0,0.0,670.34,0.0,412219.0,14300.0,70915.0,867.7,10055355.0,2962.0,3941.0,False,451464.57,315.79999999999995,10140570.0
2021,Sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4143.0,0.0,47281.0,48.0,80.0,False,1.5899999999999999,0.0,51424.0
2021,Tamil Nadu,0.0,19.3,0.0,303.45,0.0,0.0,0.0,152.97,0.0,22054.0,33.71,10.1,350.86,0.0,46.8,99.0,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,41.0,0.0,5.48,28814.0,6911.0,9632.0,False,22976.929999999997,0.0,28954.0
2021,Telangana,0.0,0.01,0.0,0.22,0.0,0.0,0.0,17.2,0.0,41400.0,0.04,28.0,15.2,0.01,0.0,79.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,1.47,0.0,400.0,0.0,0.0,146.52,234.0,1349.0,2999.0,False,42008.84,0.0,313.0
2021,Tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45848.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213026.0,0.0,1396589.0,394.0,454.0,False,45852.08,0.0,1609615.0
2021,Uttar Pradesh,0.0,0.0,0.0,11.69,0.0,0.0,82.35,0.0,0.0,39047.0,838.7,0.0,58.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18,0.0,95.0,0.0,1965.0,147.0,115272.0,0.16,104541.0,7182.0,7507.0,False,42036.37,82.35,219960.0
2021,Uttarakhand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,286.27,0.0,35.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,0.0,221.0,9831.0,2389.0,0.0,793025.0,1811.0,2152.0,False,2160.6400000000003,0.0,805245.0
2021,West Bengal,215.3,3.96,0.0,4.06,478.1,838.77,0.0,12.85,0.0,31169.0,8.84,0.0,128.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,22.48,0.0,1022.0,3696.0,389846.0,38.23,681944.0,1888.0,2943.0,False,33108.1,838.77,1075486.0
2022,Andaman and Nicobar Islands,0.0,19.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,375.0,52.0,74.0,False,59.46,0.0,401.0
2022,Andhra Pradesh,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,99580.0,0.01,20.88,0.69,0.0,0.0,0.0,0.08,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1405.0,3350.0,False,99602.37000000001,0.0,0.0
2022,Arunachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3342.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91,0.0,1.0,15.0,0.0,0.41,2500.0,299.0,541.0,False,3365.97,0.0,2515.0
2022,Assam,0.0,31.99,0.0,0.02,0.0,0.0,0.0,0.0,0.0,67825.0,0.0,0.0,133.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0.0,326.77,0.0,3.0,0.0,301882.0,0.56,5281488.0,2907.0,4753.0,False,68340.43,0.0,5583370.0
2022,Bihar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23023.0,150.31,0.0,31.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,2480.0,944.0,58259.0,2.0,52420.0,1176.0,1837.0,False,25725.24,0.0,111623.0
2022,Chandigarh,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,23.79,0.0,209.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,5.47,0.0,28.22,0.0,457.0,1723.0,0.0,0.0,16904.0,204.0,224.0,False,821.88,0.0,18627.0
2022,Chhattisgarh,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,28127.0,0.25,0.0,0.52,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,25498.0,16762.0,0.0,567946.0,1164.0,1756.0,False,28129.14,0.0,610206.0
2022,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,False,4.23,0.0,0.0
2022,Goa,0.0,0.05,0.0,0.33,0.0,0.0,0.0,0.0,0.0,222.0,7.72,3.16,0.39,0.0,0.0,0.0,0.1,1.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,160.0,194.0,False,234.79999999999995,0.0,107.0
2022,Gujarat,0.0,223.78,0.0,53.97,0.0,0.0,91.1,0.0,0.0,12839.0,933.97,0.0,741.59,0.0,0.0,0.0,0.0,0.01,325.58,0.0,0.0,0.0,0.0,11.48,0.0,13120.0,0.0,8402.0,102.49,9444.0,516.0,849.0,False,28351.87,91.1,17846.0
2022,Haryana,0.0,0.0,0.0,0.01,0.0,0.0,0.0,661.75,0.0,13583.0,218.16,0.0,64.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.77,0.0,12938.0,0.0,0.0,52.74,727402.0,3820.0,5025.0,False,27865.350000000002,0.0,727402.0
2022,Himachal Pradesh,0.0,0.0,0.0,0.01,5.7,0.0,0.0,0.0,0.0,163.0,362.1,0.0,11.41,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,34.55,0.0,19765.0,28.0,750.0,0.0,31736.0,1518.0,2215.0,False,20341.8,0.0,32515.0
2022,Jammu and Kashmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,573.84,0.0,239.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,3.24,0.0,17250.0,757.0,17635.0,0.0,257782.0,1857.0,2755.0,False,19344.93,0.0,276174.0
2022,Jharkhand,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6605.0,0.04,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.77,0.0,25179.0,54.0,4156.0,0.0,140317.0,446.0,648.0,False,31993.02,26.0,144527.0
2022,Karnataka,277.15,5.95,0.0,8.33,0.0,0.0,0.0,20.04,0.0,8279.0,17.99,20.21,49.82,0.0,0.0,10.0,0.18,46.27,0.0,0.0,4.9,0.0,0.0,12.55,0.0,8.0,0.0,36.0,0.45,2000.0,5076.0,6884.0,False,8750.839999999998,0.0,2046.0
2022,Kerala,0.0,2.5,0.0,0.02,0.0,0.0,0.0,2.48,0.0,3729.0,2.3,6.23,441.57,0.0,0.0,658.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,280.0,0.0,0.13,838.0,26918.0,29527.0,False,4191.930000000001,0.0,1776.0
2022,Ladakh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,3.0,3.0,False,2.0,0.0,1450.0
2022,Madhya Pradesh,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24546.0,11.48,0.0,49.53,0.0,0.0,0.0,0.0,6.29,3.52,0.0,0.0,0.28,0.0,235.84,0.0,66927.0,20.0,94430.0,218.33,58283.0,4836.0,6082.0,False,92050.27,0.0,152733.0
2022,Maharashtra,0.0,206.01,0.0,89.28,0.0,0.0,444.5,4.62,0.0,15994.0,67.55,0.0,163.37,1.87,0.0,167.0,2.79,0.11,2506.96,0.04,30.33,0.1,0.0,5.88,0.0,21564.0,0.0,88198.0,19.37,23772.0,12786.0,11400.0,False,40656.280000000006,444.5,112137.0
2022,Manipur,0.0,254.55,0.0,0.0,0.0,0.0,0.0,118.0,0.0,5136.0,0.0,0.0,629.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.7,0.0,3250.0,0.0,39952.0,328.51,490451.0,503.0,643.0,False,10232.26,0.0,530403.0
2022,Meghalaya,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,3443.0,0.0,14672.0,118.0,243.0,False,5052.760000000001,0.0,18115.0
2022,Mizoram,0.0,332.3,0.0,0.0,0.0,0.0,100.8,59.33,0.0,306.0,0.0,0.0,81.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.04,0.0,781.0,1129.0,False,780.4699999999999,100.8,0.0
2022,Nagaland,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,0.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75,0.0,0.0,0.0,4524.0,0.0,437900.0,211.0,291.0,False,2527.48,0.0,442424.0
2022,New Delhi,2.75,24.59,0.0,51.64,0.0,0.0,0.0,13.28,0.0,4764.0,92.6,0.0,449.09,0.0,0.0,0.0,0.01,1.13,0.0,1.76,1.66,0.0,0.0,83.29,0.0,243.0,2385.0,0.0,4.31,564644.0,1343.0,1573.0,False,5733.1100000000015,0.0,567029.0
2022,Odisha,0.0,0.0,0.0,0.4,4.3,0.0,7.63,0.0,0.0,184109.0,0.0,0.0,66.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,1024.0,0.0,0.0,0.0,0.0,2507.0,3521.0,False,185216.55,7.63,0.0
2022,Puducherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,273.0,False,61.0,0.0,0.0
2022,Punjab,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,2032.0,72.67,0.0,1614.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,864.89,0.0,45829.0,28688.0,6525.0,0.0,5673464.0,12423.0,16831.0,False,50413.99,0.0,5708677.0
2022,Rajasthan,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,9603.0,14.66,0.0,80.65,0.0,0.0,0.0,0.0,0.21,10.14,0.0,3.99,0.05,0.0,686.2,0.0,165011.0,531.0,9838.0,0.0,1488522.0,3738.0,4515.0,False,175409.94,0.0,1498891.0
2022,Sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,11439.0,44.0,68.0,False,2.4699999999999998,0.0,11617.0
2022,Tamil Nadu,0.0,111.82,0.0,7.37,0.0,0.0,0.0,100.79,0.0,8961.0,52.38,7.34,12.17,0.0,0.0,0.0,0.59,0.04,0.0,0.1,0.56,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,60.0,584.0,588.0,False,9460.16,0.0,60.0
2022,Telangana,0.0,0.0,0.0,5.36,0.0,0.0,0.0,20.51,0.0,31694.0,0.41,45.68,0.42,0.0,0.0,314.0,0.0,0.17,25.37,0.0,0.0,0.0,0.0,4.35,0.0,11.0,140.0,0.0,1.94,132.0,1281.0,3036.0,False,31809.209999999992,0.0,586.0
2022,Tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84576.0,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174913.0,0.0,220212.0,627.0,768.0,False,84583.74,0.0,395125.0
2022,Uttar Pradesh,0.0,0.0,0.0,0.11,0.0,0.0,366.05,0.0,0.0,45519.0,654.25,0.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.35,0.0,212.41,0.0,2129.0,552.0,0.0,34.6,148172.0,10273.0,10732.0,False,48695.020000000004,366.05,148724.0
2022,Uttarakhand,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1233.0,238.21,0.0,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,70.0,17506.0,0.0,0.0,148098.0,1455.0,1760.0,False,1580.47,0.0,165604.0
2022,West Bengal,0.0,1.0,0.0,0.5,344.55,2921.89,23.33,0.03,0.0,23647.0,0.14,0.0,182.94,1.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,55.18,0.0,54.79,0.0,892.0,12861.0,490223.0,34.78,924092.0,1593.0,2419.0,False,25214.09,2945.22,1427176.0
2024,Andaman and Nicobar Islands,0.0,6027.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.02,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,74.0,120.0,False,6112.410000000001,0.0,1730.0
2024,Andhra Pradesh,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53983.0,0.0,200.4,0.0,0.0,0.0,0.0,0.0,75.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.01,240.0,1869.0,4692.0,False,54302.5,0.0,240.0
2024,Arunachal Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,385.0,False,2631.65,0.0,0.0
2024,Assam,0.0,78.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,26217.0,0.0,0.0,186.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,158.0,0.0,0.0,0.0,231382.0,25.2,3668961.0,3350.0,5153.0,False,26684.460000000003,0.0,3900343.0
2024,Bihar,0.95,1.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,18356.0,195.0,0.0,53.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,13.0,0.0,4793.0,63208.0,207405.0,0.02,50321.0,1276.0,1806.0,False,23416.65,0.0,320934.0
2024,Chandigarh,11375.04,0.0,3.12,0.13,0.0,0.0,0.0,0.0,0.0,40.0,13.0,0.0,6.2,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,61.0,0.0,55.0,357.0,1823.0,0.0,0.0,117.0,170.0,False,11553.720000000001,0.0,2180.0
2024,Chhattisgarh,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,25949.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6309.0,23963.0,9362.0,0.09,230650.0,1356.0,2085.0,False,32270.559999999998,0.0,263975.0
2024,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,False,2.0,0.0,0.0
2024,Goa,0.0,4.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,259.0,11.0,0.06,0.07,0.02,0.0,1825.0,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,169.0,196.0,False,275.69,0.0,1825.0
2024,Gujarat,0.0,808.0,0.0,13.19,0.0,1.0,0.0,0.0,0.0,6574.0,3716.0,0.0,90.14,59.78,0.0,19.0,0.0,0.0,42.71,21.17,0.0,2.7,0.0,320.0,0.0,7920.0,0.0,16509.0,0.0,2884.0,623.0,903.0,False,19567.690000000002,1.0,19412.0
2024,Haryana,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,9955.0,216.0,0.0,63.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,10925.0,0.0,0.0,0.0,612912.0,3062.0,4040.0,False,21414.980000000003,0.0,612912.0
2024,Himachal Pradesh,0.0,0.0,0.0,0.01,0.0,0.3,0.0,0.0,0.0,33.0,371.0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,37.0,0.0,685.0,36.0,3807.0,5.26,53723.0,1634.0,2495.0,False,1142.31,0.3,57566.0
2024,Jammu and Kashmir,0.0,3.0,0.0,0.0,0.0,56.4,0.0,0.0,0.0,1168.0,373.0,0.0,114.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3560.0,405.0,4992.0,0.55,155614.0,1539.0,2158.0,False,5220.61,56.4,161011.0
2024,Jharkhand,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,6618.0,0.0,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2116.0,0.0,67971.0,4131.0,36834.0,0.0,35554.0,800.0,1062.0,False,76717.15,14.1,76519.0
2024,Karnataka,0.0,7.0,0.0,13.53,0.0,99.3,0.0,0.0,0.0,9619.0,66.0,10.64,50.56,0.0,0.0,61.0,0.02,51.52,0.0,0.0,0.18,0.0,0.0,19.0,0.0,68.0,0.0,0.0,0.17,0.0,1544.0,2420.0,False,9905.62,99.3,61.0
2024,Kerala,0.0,2.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4482.0,2.0,10.39,2.06,0.0,0.0,924.0,0.0,24.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13762.0,19.0,0.0,0.0,821.0,27701.0,29755.0,False,18284.730000000003,0.0,1764.0
2024,Madhya Pradesh,101.12,3.0,0.0,0.05,0.0,10.62,0.0,0.0,0.0,15473.0,71.0,0.25,22.57,0.0,0.0,0.0,0.0,0.11,1079.13,0.0,0.0,0.0,0.0,261.0,0.0,129958.0,18511.0,26153.0,6.32,281449.0,4351.0,5489.0,False,146975.55000000002,10.62,326113.0
2024,Maharashtra,0.0,4.0,0.0,37.12,0.0,20103.81,0.0,12.45,0.0,55351.0,83.0,0.65,5.44,0.0,0.0,10.0,0.95,0.05,2177.49,0.0,8.74,136.01,0.0,172.0,0.0,157.0,0.0,14433.0,0.0,127051.0,14553.0,14135.0,False,58145.9,20103.81,141494.0
2024,Manipur,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,22.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,195.0,46.78,0.0,87.0,114.0,False,268.1,0.0,195.0
2024,Meghalaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5439.0,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5339.0,0.0,0.0,10.0,13.54,6896.0,98.0,168.0,False,5458.67,0.0,12245.0
2024,Mizoram,0.0,849.0,0.0,0.0,0.0,204.23,0.0,0.0,0.0,742.0,0.0,0.0,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,1.93,0.0,866.0,1187.0,False,1727.23,204.23,418.0
2024,Nagaland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,16.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,6193.0,28467.0,0.0,282403.0,169.0,289.0,False,606.56,0.0,317063.0
2024,New Delhi,0.0,38.0,0.0,1396.39,0.0,0.0,0.0,87.56,0.0,4903.0,64.0,0.0,233.92,0.0,0.0,0.0,0.0,8.17,0.0,3.8,0.45,0.0,0.0,132.0,0.0,1099.0,92124.0,560108.0,454.48,2805941.0,1854.0,2177.0,False,8420.77,0.0,3458173.0
2024,Odisha,0.0,0.0,0.0,0.0,0.0,17.16,0.0,0.0,0.0,143761.0,0.0,0.0,37.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,140.0,1160.0,1.0,0.0,3810.0,3187.0,4149.0,False,143951.26,17.16,4971.0
2024,Puducherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,306.0,False,48.0,0.0,0.0
2024,Punjab,0.0,18.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,863.0,106.0,0.0,1150.68,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,997.0,0.0,41418.0,6952.0,2330.0,0.0,29423513.0,9025.0,12301.0,False,44557.44,0.0,29432795.0
2024,Rajasthan,0.0,0.0,0.0,0.22,0.0,0.01,0.0,52.4,0.0,15196.0,6.0,0.0,118.35,0.0,0.0,10.0,0.0,0.1,151.96,0.0,0.09,0.0,0.0,3401.0,0.0,211636.0,9.0,13701.0,3.82,1678134.0,5462.0,6474.0,False,230565.94,0.01,1691854.0
2024,Sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0,33.0,31.0,False,2.48,0.0,2493.0
2024,Tamil Nadu,0.0,102.0,0.0,7.35,0.0,0.0,0.0,112.07,0.0,7334.0,209.0,82.83,0.03,5.0,0.0,3905.0,0.0,1.47,0.02,0.06,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,510.0,481.0,488.0,False,7858.430000000001,0.0,4415.0
2024,Telangana,0.0,9.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,24427.0,0.0,119.03,2.85,0.0,0.0,132.0,0.0,2.85,107.04,0.0,0.0,3.64,0.0,7.0,0.0,102.0,3654.0,230.0,76.16,6693.0,2387.0,5463.0,False,24857.469999999998,0.0,10709.0
2024,Tripura,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29530.0,0.0,0.0,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100143.0,0.0,1896863.0,509.0,846.0,False,29629.39,0.0,1997006.0
2024,Uttar Pradesh,0.0,96.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,41327.0,720.0,0.0,97.16,0.0,0.0,0.0,0.0,26.74,0.44,0.0,0.0,20.23,0.0,368.0,0.0,8374.0,17301.0,24036.0,1.51,5127248.0,6204.0,8054.0,False,51032.170000000006,0.0,5168585.0
2024,Uttarakhand,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,1949.0,260.0,0.0,21.19,0.0,0.0,2058.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,18.0,0.0,464.0,17710.0,0.0,0.0,250391.0,1115.0,1450.0,False,2713.13,0.0,270159.0
2024,West Bengal,0.0,6.0,0.0,0.62,0.0,265.37,0.0,0.0,0.0,21050.0,2.0,0.0,116.43,0.0,0.0,0.0,0.0,0.11,0.07,0.0,0.0,11.81,0.0,99.0,154057.0,551.0,19539.0,1137573.0,13.6,1721160.0,1089.0,1648.0,False,21850.64,265.37,3032329.0
